30905.3	53815.1	465.166	1.76282e+06
36391.2	1391.85	875.561	428766
22614.4	48.9798	994.938	76208.1
11301.8	3.62541	601.021	5228.19
4728.4	0.579487	330.572	692.668
2504.3	0.0994961	170.648	49.2294
1054.76	0.00709119	80.2254	6.91315
469.178	0.00319881	38.3327	2.31829
214.539	0.000171688	18.4859	1.26639
105.808	0.000278036	9.44835	0.718059
