30855.2	12718.1	464.178	443340
36387.9	472.756	877.892	128625
22852	15.7657	1003.62	41475.9
13504.5	4.49034	710.234	4349.31
6247.19	0.806307	421.811	696.634
3134.94	0.0725633	208.577	54.2641
1352.5	0.00919757	100.017	6.65288
593.767	0.00198978	46.9873	1.65791
277.419	0.000130168	23.0647	0.715548
137.803	1.02513e-05	11.8566	0.361308
