10261.7	3181.04	153.549	117697
13006.8	202.408	322.317	44590.3
12364.7	23.2438	553.603	23808.7
10473.5	4.11616	539.326	3275.27
5469.26	0.305692	354.194	570.501
2830.25	0.0912716	182.559	49.6123
1257	0.00683144	89.8204	5.43934
562.794	0.00154598	43.1173	1.14288
268.333	0.00023457	21.6438	0.420834
133.629	8.49376e-05	11.184	0.210556
