28557.6	10452.3	427.685	334633
33990.9	335.203	820.302	111298
23257.9	14.1778	1019.52	42087.8
13619.2	5.34768	711.117	4447.24
6118.19	0.651333	411.144	683.819
3134.21	0.0664369	208.038	54.0936
1345.67	0.0100141	99.159	6.41378
590.88	0.00147692	46.6692	1.54456
276.283	0.000339143	22.9252	0.61105
137.34	0.000153012	11.7873	0.311499
