57105.6	315765	800.186	9.56183e+06
63170.7	87808	1444.72	3.50978e+06
35202.6	12858.2	1570.02	565912
15952.5	2232.44	913.029	56793.2
6496.76	381.904	494.736	10955.8
3490.47	292.763	252.944	3025.64
1481.03	64.6123	119.03	849.184
653.505	14.7359	56.2361	299.646
302.572	4.04174	27.4411	128.135
146.57	1.33039	13.7851	63.2149
